"id";"NB";"COUT";"ANNEE"
415684;1;4092,25;2018
415753;2;2231,26;2018
416137;1;2912,55;2017
416934;1;4064,14;2016
417217;1;461,13;2017
417360;1;281,46;2016
417864;2;1525,68;2018
417893;1;430,45;2018
418080;1;250,57;2018
418169;1;24,52;2017
418308;1;2277,63;2017
418623;1;1312,75;2017
418708;1;4387,31;2018
418774;2;5570,73;2016
418885;1;411,36;2016
419165;1;60,58;2018
419174;1;186,88;2017
419293;1;75,1;2017
419510;1;2200,23;2017
419645;1;1098,27;2018
419668;1;593,22;2018
419820;1;477,77;2016
419868;1;477,8;2018
420192;1;2338,89;2018
420253;1;6353,17;2017
420450;1;389,6;2017
420514;1;381,7;2018
420604;1;2216,79;2017
421407;1;1745,84;2016
421412;1;100,88;2016
421875;1;3662,26;2018
421959;1;24,52;2017
421964;1;4904,36;2017
422015;1;2586,73;2017
422301;1;336,96;2018
422705;1;3123,81;2018
422812;1;770,86;2017
423124;1;1705,19;2018
423201;1;2907,6;2017
423435;1;1546,67;2018
423587;1;1648,46;2018
424043;1;1981,54;2018
424378;1;229,93;2016
424457;1;1256,41;2017
424850;1;1151,05;2016
424968;1;1217,24;2018
425151;1;386,91;2018
425302;1;2040,74;2018
425563;1;904,71;2018
425766;1;443,76;2017
425808;1;59,16;2017
425891;1;1716,98;2017
426147;1;261,73;2018
426232;1;1717,7;2016
426312;1;24,21;2016
427061;1;478,12;2016
427089;1;95,84;2016
427269;1;2215,33;2018
427271;1;1020,33;2016
427329;1;386,66;2017
427488;1;1685,31;2017
427605;1;335,21;2016
427627;1;1474,47;2016
427682;1;282,06;2016
427738;1;1814,75;2018
428083;1;479,18;2016
428199;1;1802,25;2016
428267;1;1477,04;2018
429051;1;97,07;2017
429342;1;24,35;2018
429928;1;327,06;2016
430021;1;978,65;2016
430232;1;983,18;2016
430689;1;129,77;2017
431344;1;1768,36;2017
431422;1;24,52;2017
431463;1;154,35;2016
431879;1;844,33;2016
431980;1;277,02;2016
432017;1;10249,24;2017
432281;1;364,02;2017
432396;1;3264,15;2017
432605;1;919,85;2018
432697;1;3190,21;2018
432814;1;691,03;2017
432841;1;364,18;2018
433176;1;54,07;2017
433305;1;340,67;2017
433815;1;1660,45;2017
434026;1;1250,75;2016
434100;2;894,43;2016
434163;1;1587,29;2017
434429;1;663,69;2017
434765;1;17823,99;2018
434901;1;1951,16;2017
434965;1;231,02;2016
435003;1;45,4;2016
435078;1;130,14;2016
435123;1;24,52;2017
435128;1;2091,46;2016
435293;1;52,42;2016
435317;1;333,14;2018
435835;1;607,18;2018
435907;1;1052,65;2016
435964;1;2545,45;2017
436049;1;1281,6;2017
436756;1;3590,1;2018
436942;1;282,98;2018
437228;1;2531,92;2017
437335;1;5123,55;2016
437487;1;423,88;2017
437872;1;356,61;2017
437983;1;2284,38;2017
438105;1;776,84;2017
438280;1;1843,36;2017
438308;1;232,36;2017
438314;1;236;2016
438323;1;933,5;2016
438429;1;1879,41;2017
438872;1;152,17;2018
438906;1;1609,74;2016
439256;1;484,51;2018
439788;1;1403,74;2018
439963;1;131,15;2016
440039;1;356,72;2017
440064;1;1146,81;2016
440119;1;414,4;2018
440240;1;4024,88;2018
441156;1;3148,97;2017
442028;1;1290,27;2016
442056;1;65,6;2017
442076;1;107,29;2017
442176;1;1680,08;2018
442209;1;1094,78;2018
442526;1;432,02;2017
443154;1;1267,15;2018
443420;1;419,73;2018
443494;1;541,77;2017
443719;1;879,09;2017
443809;1;2533,19;2017
443895;1;57,51;2017
443946;1;3027,77;2017
443965;1;24,21;2016
444021;1;1718;2016
444111;1;215,09;2017
444659;1;600,24;2016
444663;1;279,4;2016
444798;1;255,78;2017
444931;1;464,48;2016
445002;1;1478,4;2018
445018;1;6551,9;2017
445036;1;193,12;2017
445103;1;906,84;2016
445297;1;671,94;2018
445646;1;7267,46;2016
445718;1;2955,63;2017
445983;1;1743,22;2017
446093;1;120,92;2018
446310;1;86,2;2018
446433;1;24,35;2018
446597;1;760,19;2018
446852;1;244,68;2018
447116;1;437,14;2018
447120;1;5239,45;2018
447296;1;311,72;2016
447432;1;382,94;2016
447455;1;856,54;2016
447572;1;24,21;2016
447655;1;148,21;2017
447687;1;545,1;2017
447849;1;3877,49;2017
448090;1;24,52;2017
448241;1;159,17;2018
448530;1;1427,07;2018
448906;1;432,78;2016
449429;1;930,58;2016
449973;1;1518,06;2018
450515;1;57,21;2018
450572;1;1646,27;2016
451035;1;1093,65;2018
451188;2;13229,51;2018
451661;1;1298,18;2018
451803;1;583,3;2018
451813;1;1085,15;2018
452008;1;1429,36;2017
452219;1;1756,47;2018
452260;1;211,85;2016
452287;1;211,72;2017
452618;1;1687,33;2016
452621;1;2258,41;2017
452771;1;2668,96;2017
453005;1;1082,8;2017
453025;1;15,22;2018
453139;1;1133,9;2016
453467;1;1849,25;2016
453601;1;505,8;2017
453737;1;508,99;2016
453865;1;216,89;2016
453895;1;133,16;2017
454055;1;521,51;2016
454313;1;76,08;2018
454504;1;1203,5;2017
454530;1;25,55;2017
454924;1;3408,39;2017
455392;2;940,73;2017
455980;1;138,23;2017
456009;1;602,87;2017
456058;1;24,21;2016
456112;1;100,88;2016
456167;1;157,24;2018
456197;1;24,52;2017
456855;1;2890,33;2016
457002;1;489,47;2018
457043;1;171,48;2017
457111;1;771,59;2018
458277;1;24,21;2016
458293;1;4056,88;2016
458313;1;1294,2;2016
458414;1;602,87;2017
458452;1;199,25;2017
458934;1;871,61;2016
459045;1;646,81;2017
459050;1;633,45;2016
459101;1;2488,74;2017
459182;2;338,8;2016
459189;1;260,27;2016
459197;1;5624,33;2017
459337;1;461,13;2017
459577;1;176,47;2018
459681;1;634,02;2018
459790;1;5370,5;2018
459944;1;24,52;2017
460624;1;528,62;2016
460641;1;263,75;2018
460691;1;11418,64;2018
460875;1;511,43;2016
460996;1;131,15;2016
461819;1;204,36;2017
462411;1;359,1;2016
462535;1;24,35;2018
462721;1;882,71;2016
462789;1;357,96;2017
462821;1;24,35;2018
462827;1;24,35;2018
463030;1;261,64;2016
463548;1;529,62;2016
463786;1;1121,93;2017
463821;1;3147,53;2017
463962;1;1476,35;2016
464218;1;767,51;2017
464414;1;9519,85;2017
464476;1;181,18;2016
464599;1;339,84;2018
464607;1;656,33;2016
464665;1;1447,57;2018
464732;1;16331,61;2018
464817;1;430,7;2017
464971;1;502,15;2018
465339;1;973,1;2018
465618;1;10763,94;2018
466118;1;445,27;2016
466121;1;1143,69;2016
466150;1;9514,87;2016
466378;1;379,41;2016
466565;1;45,4;2016
466883;1;818,47;2016
467293;2;808,26;2018
467337;1;2388,04;2018
467442;1;2869,55;2016
467526;1;277,02;2016
467929;1;3357,58;2016
468189;1;683,37;2016
468393;1;226,98;2016
468761;1;24,52;2017
468953;1;96,37;2018
469058;1;3785,97;2018
469453;1;2721,16;2016
470033;1;3884,72;2016
470069;1;1008,81;2016
470130;1;356,43;2018
470296;1;2483,28;2016
470310;1;1714,41;2017
470610;1;1072,33;2017
470758;1;431,14;2018
470823;1;1031,79;2017
470851;1;2004,36;2017
470857;1;2582,51;2017
471160;1;1353,08;2017
471187;1;5399,48;2017
471264;1;493,79;2018
471320;1;1107,65;2017
471417;1;485,36;2017
471431;1;143,05;2017
471493;1;307,69;2016
471833;1;287,42;2017
472744;1;1014,87;2017
472745;1;958,39;2016
472782;1;1830,01;2018
472983;1;645,05;2017
473241;1;298;2018
473278;1;279,38;2018
473305;1;201,76;2016
473757;1;439,71;2017
473927;1;92,55;2016
474023;1;3474,1;2018
474836;1;2037,77;2018
474898;1;456,58;2018
474901;1;344,91;2018
475077;1;539,07;2018
475180;1;3519,41;2017
475410;1;703,69;2018
475455;1;348,97;2018
476339;1;54,57;2017
476418;1;102,18;2017
476864;1;106,63;2017
476892;2;1216,47;2018
477169;1;1998,44;2018
477562;1;468,06;2018
477567;1;53,15;2017
477938;1;5334,11;2017
477944;1;300,02;2016
477960;1;243,47;2018
478065;1;456,58;2018
478210;1;106,52;2018
478445;1;61,31;2017
478629;1;91,96;2017
478763;1;229,93;2016
479087;1;203,21;2018
479386;1;514,9;2016
479443;1;395,41;2016
479772;1;2168,81;2018
479847;1;740,82;2017
480048;1;698,66;2017
480331;1;4510,1;2017
480779;1;835,21;2016
481856;1;812,35;2017
482806;1;323,36;2018
482873;1;1016,8;2016
483211;1;2129,18;2018
483705;1;318,44;2016
483730;1;472,53;2018
483762;1;1064,15;2018
484704;1;242,03;2016
484749;1;593,96;2017
484967;1;4580,18;2016
485174;1;1326,78;2016
485745;1;5185;2018
485923;1;1190,97;2018
486039;1;898,79;2017
486074;1;332,09;2017
486130;1;76,96;2017
486422;1;650,17;2018
486670;1;1714,85;2016
486698;1;657,99;2016
486708;1;204,89;2017
487104;1;1187,58;2017
487508;1;132,65;2018
487562;1;77,48;2016
487773;1;2027,97;2018
487775;1;197,73;2016
488472;1;85,83;2017
488575;1;1051,04;2018
488648;1;1204,11;2017
488660;1;313,66;2017
488856;1;206,23;2018
489087;1;2627,46;2016
489166;1;204,36;2017
489684;1;2757,52;2016
489745;1;1919,68;2016
489882;1;130,62;2018
490051;1;1461,68;2018
490097;1;503,4;2016
490229;1;130,14;2016
490323;1;154,58;2017
490429;1;134,71;2017
490550;1;1071,35;2016
490674;1;147,09;2018
490874;1;40,58;2018
490963;1;288,15;2017
491053;1;340,58;2017
491202;1;583,3;2018
491205;1;174,04;2017
491337;1;151,32;2016
491341;1;78,61;2016
491799;1;945,21;2018
491801;1;1389,73;2016
492243;1;3699,75;2017
492367;1;972,22;2016
492431;1;436,69;2016
492499;1;763,87;2018
492684;1;504,4;2016
492760;1;95,84;2016
492907;1;1139,95;2016
493014;1;1716,98;2017
493040;1;1552,14;2017
493100;1;24,52;2017
493305;1;1522,98;2016
493865;1;18237,69;2018
493911;1;3452,11;2017
494466;1;1940,14;2016
494481;1;6066,37;2016
494878;1;50,44;2016
494880;1;66,28;2016
494907;1;70,51;2017
494924;1;867,41;2016
495046;1;137,27;2018
495062;1;1254,59;2017
495141;1;792,19;2017
495149;1;6973,02;2017
495279;1;1752,57;2017
495419;2;1059,1;2016
495441;1;255,45;2017
495448;1;1661,4;2018
495607;1;183,52;2017
495928;1;1460,45;2018
496127;1;1716,25;2017
496249;1;1629,11;2018
496267;1;5778,89;2018
496276;1;284,37;2018
496540;1;231,02;2016
496684;1;209,93;2017
496931;1;1009,82;2016
497079;1;24,35;2018
497220;1;184,3;2018
497790;1;793,77;2016
497826;1;24,21;2016
498074;1;779,87;2018
498099;1;142,24;2016
498471;1;649,27;2018
498757;1;645,05;2017
499074;1;3742,11;2017
499177;1;83,31;2017
499406;1;442,16;2016
499425;1;1087,27;2018
499443;1;428,14;2017
499783;1;80,3;2016
